"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"HOPITPOH","Beds in publicly owned hospitals","NOMBRENB","Number","FIN","Finland","2016","2016",20784.83,"E","Estimated value"
"HOPITPOH","Beds in publicly owned hospitals","NOMBRENB","Number","FIN","Finland","2017","2017",19498.84,"E","Estimated value"
"HOPITPOH","Beds in publicly owned hospitals","NOMBRENB","Number","FIN","Finland","2018","2018",18879,"E","Estimated value"
"HOPITPOH","Beds in publicly owned hospitals","NOMBRENB","Number","FIN","Finland","2019","2019",17730,"E; B","Estimated value; Break"
"HOPITPOH","Beds in publicly owned hospitals","NOMBRENB","Number","FIN","Finland","2020","2020",14522,"E","Estimated value"
"HOPITPOH","Beds in publicly owned hospitals","NOMBRENB","Number","FIN","Finland","2021","2021",14723,"E","Estimated value"
"HOPIFROH","Beds in for-profit privately owned hospitals","NOMBRENB","Number","FIN","Finland","2010","2010",1373.29,"E","Estimated value"
"HOPIFROH","Beds in for-profit privately owned hospitals","NOMBRENB","Number","FIN","Finland","2011","2011",1446.34,"E","Estimated value"
"HOPIFROH","Beds in for-profit privately owned hospitals","NOMBRENB","Number","FIN","Finland","2012","2012",1330.01,"E","Estimated value"
"HOPIFROH","Beds in for-profit privately owned hospitals","NOMBRENB","Number","FIN","Finland","2013","2013",1105.3,"E","Estimated value"
"HOPIFROH","Beds in for-profit privately owned hospitals","NOMBRENB","Number","FIN","Finland","2014","2014",928.56,"E","Estimated value"
"HOPIFROH","Beds in for-profit privately owned hospitals","NOMBRENB","Number","FIN","Finland","2015","2015",1158.56,"E","Estimated value"
"HOPIFROH","Beds in for-profit privately owned hospitals","NOMBRENB","Number","FIN","Finland","2016","2016",1028.55,"E","Estimated value"
"HOPIFROH","Beds in for-profit privately owned hospitals","NOMBRENB","Number","FIN","Finland","2017","2017",1180.84,"E","Estimated value"
"HOPIFROH","Beds in for-profit privately owned hospitals","NOMBRENB","Number","FIN","Finland","2018","2018",1042,"E","Estimated value"
"HOPIFROH","Beds in for-profit privately owned hospitals","NOMBRENB","Number","FIN","Finland","2019","2019",745,"E; B","Estimated value; Break"
"HOPIFROH","Beds in for-profit privately owned hospitals","NOMBRENB","Number","FIN","Finland","2020","2020",667,"E","Estimated value"
"HOPIFROH","Beds in for-profit privately owned hospitals","NOMBRENB","Number","FIN","Finland","2021","2021",563,"E","Estimated value"
"HOPITBED","Total hospital beds","NOMBRENB","Number","FRA","France","2010","2010",416710,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","FRA","France","2011","2011",414204,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","FRA","France","2012","2012",414840,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","FRA","France","2013","2013",412908,"B","Break"
"HOPITBED","Total hospital beds","NOMBRENB","Number","FRA","France","2014","2014",410729,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","FRA","France","2015","2015",407956,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","FRA","France","2016","2016",403995,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","FRA","France","2017","2017",399344,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","FRA","France","2018","2018",395437,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","FRA","France","2019","2019",391781,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","FRA","France","2020","2020",386722,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","FRA","France","2021","2021",382712,,
"HOPITPOH","Beds in publicly owned hospitals","NOMBRENB","Number","FRA","France","2010","2010",260642,,
"HOPITPOH","Beds in publicly owned hospitals","NOMBRENB","Number","FRA","France","2011","2011",258444,,
"HOPITPOH","Beds in publicly owned hospitals","NOMBRENB","Number","FRA","France","2012","2012",258158,,
"HOPITPOH","Beds in publicly owned hospitals","NOMBRENB","Number","FRA","France","2013","2013",256918,"B","Break"
"HOPITPOH","Beds in publicly owned hospitals","NOMBRENB","Number","FRA","France","2014","2014",256024,,
"HOPITPOH","Beds in publicly owned hospitals","NOMBRENB","Number","FRA","France","2015","2015",253213,,
"HOPITPOH","Beds in publicly owned hospitals","NOMBRENB","Number","FRA","France","2016","2016",249991,,
"HOPITPOH","Beds in publicly owned hospitals","NOMBRENB","Number","FRA","France","2017","2017",246337,,
"HOPITPOH","Beds in publicly owned hospitals","NOMBRENB","Number","FRA","France","2018","2018",243469,,
"HOPITPOH","Beds in publicly owned hospitals","NOMBRENB","Number","FRA","France","2019","2019",241020,,
"HOPITPOH","Beds in publicly owned hospitals","NOMBRENB","Number","FRA","France","2020","2020",237952,,
"HOPITPOH","Beds in publicly owned hospitals","NOMBRENB","Number","FRA","France","2021","2021",235308,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","NOMBRENB","Number","FRA","France","2010","2010",58818,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","NOMBRENB","Number","FRA","France","2011","2011",57997,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","NOMBRENB","Number","FRA","France","2012","2012",58137,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","NOMBRENB","Number","FRA","France","2013","2013",58103,"B","Break"
"HOPINROH","Beds in not-for-profit privately owned hospitals","NOMBRENB","Number","FRA","France","2014","2014",57266,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","NOMBRENB","Number","FRA","France","2015","2015",57448,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","NOMBRENB","Number","FRA","France","2016","2016",56856,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","NOMBRENB","Number","FRA","France","2017","2017",56493,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","NOMBRENB","Number","FRA","France","2018","2018",56204,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","NOMBRENB","Number","FRA","France","2019","2019",56252,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","NOMBRENB","Number","FRA","France","2020","2020",55480,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","NOMBRENB","Number","FRA","France","2021","2021",54725,,
"HOPIFROH","Beds in for-profit privately owned hospitals","NOMBRENB","Number","FRA","France","2010","2010",97250,,
"HOPIFROH","Beds in for-profit privately owned hospitals","NOMBRENB","Number","FRA","France","2011","2011",97763,,
"HOPIFROH","Beds in for-profit privately owned hospitals","NOMBRENB","Number","FRA","France","2012","2012",98545,,
"HOPIFROH","Beds in for-profit privately owned hospitals","NOMBRENB","Number","FRA","France","2013","2013",97887,"B","Break"
"HOPIFROH","Beds in for-profit privately owned hospitals","NOMBRENB","Number","FRA","France","2014","2014",97439,,
"HOPIFROH","Beds in for-profit privately owned hospitals","NOMBRENB","Number","FRA","France","2015","2015",97295,,
"HOPIFROH","Beds in for-profit privately owned hospitals","NOMBRENB","Number","FRA","France","2016","2016",97148,,
"HOPIFROH","Beds in for-profit privately owned hospitals","NOMBRENB","Number","FRA","France","2017","2017",96514,,
"HOPIFROH","Beds in for-profit privately owned hospitals","NOMBRENB","Number","FRA","France","2018","2018",95764,,
"HOPIFROH","Beds in for-profit privately owned hospitals","NOMBRENB","Number","FRA","France","2019","2019",94509,,
"HOPIFROH","Beds in for-profit privately owned hospitals","NOMBRENB","Number","FRA","France","2020","2020",93290,,
"HOPIFROH","Beds in for-profit privately owned hospitals","NOMBRENB","Number","FRA","France","2021","2021",92679,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","DEU","Germany","2010","2010",674473,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","DEU","Germany","2011","2011",672573,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","DEU","Germany","2012","2012",670443,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","DEU","Germany","2013","2013",667560,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","DEU","Germany","2014","2014",666337,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","DEU","Germany","2015","2015",664364,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","DEU","Germany","2016","2016",663941,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","DEU","Germany","2017","2017",661448,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","DEU","Germany","2018","2018",661880,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","DEU","Germany","2019","2019",657662,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","DEU","Germany","2020","2020",650167,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","DEU","Germany","2021","2021",645620,,
"HOPITPOH","Beds in publicly owned hospitals","NOMBRENB","Number","DEU","Germany","2010","2010",273789,,
"HOPITPOH","Beds in publicly owned hospitals","NOMBRENB","Number","DEU","Germany","2011","2011",273382,,
"HOPITPOH","Beds in publicly owned hospitals","NOMBRENB","Number","DEU","Germany","2012","2012",270813,,
"HOPITPOH","Beds in publicly owned hospitals","NOMBRENB","Number","DEU","Germany","2013","2013",271557,,
"HOPITPOH","Beds in publicly owned hospitals","NOMBRENB","Number","DEU","Germany","2014","2014",271079,,
"HOPITPOH","Beds in publicly owned hospitals","NOMBRENB","Number","DEU","Germany","2015","2015",271236,,
"HOPITPOH","Beds in publicly owned hospitals","NOMBRENB","Number","DEU","Germany","2016","2016",269158,,
"HOPITPOH","Beds in publicly owned hospitals","NOMBRENB","Number","DEU","Germany","2017","2017",269448,,
"HOPITPOH","Beds in publicly owned hospitals","NOMBRENB","Number","DEU","Germany","2018","2018",267475,,
"HOPITPOH","Beds in publicly owned hospitals","NOMBRENB","Number","DEU","Germany","2019","2019",264446,,
"HOPITPOH","Beds in publicly owned hospitals","NOMBRENB","Number","DEU","Germany","2020","2020",261027,,
"HOPITPOH","Beds in publicly owned hospitals","NOMBRENB","Number","DEU","Germany","2021","2021",259792,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","NOMBRENB","Number","DEU","Germany","2010","2010",200672,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","NOMBRENB","Number","DEU","Germany","2011","2011",198911,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","NOMBRENB","Number","DEU","Germany","2012","2012",198412,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","NOMBRENB","Number","DEU","Germany","2013","2013",197267,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","NOMBRENB","Number","DEU","Germany","2014","2014",195052,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","NOMBRENB","Number","DEU","Germany","2015","2015",193286,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","NOMBRENB","Number","DEU","Germany","2016","2016",193358,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","NOMBRENB","Number","DEU","Germany","2017","2017",191111,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","NOMBRENB","Number","DEU","Germany","2018","2018",190461,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","NOMBRENB","Number","DEU","Germany","2019","2019",189580,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","NOMBRENB","Number","DEU","Germany","2020","2020",184177,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","NOMBRENB","Number","DEU","Germany","2021","2021",181582,,
"HOPIFROH","Beds in for-profit privately owned hospitals","NOMBRENB","Number","DEU","Germany","2010","2010",200012,,
"HOPIFROH","Beds in for-profit privately owned hospitals","NOMBRENB","Number","DEU","Germany","2011","2011",200280,,
"HOPIFROH","Beds in for-profit privately owned hospitals","NOMBRENB","Number","DEU","Germany","2012","2012",201218,,
"HOPIFROH","Beds in for-profit privately owned hospitals","NOMBRENB","Number","DEU","Germany","2013","2013",198736,,
"HOPIFROH","Beds in for-profit privately owned hospitals","NOMBRENB","Number","DEU","Germany","2014","2014",200206,,
"HOPIFROH","Beds in for-profit privately owned hospitals","NOMBRENB","Number","DEU","Germany","2015","2015",199842,,
"HOPIFROH","Beds in for-profit privately owned hospitals","NOMBRENB","Number","DEU","Germany","2016","2016",201425,,
"HOPIFROH","Beds in for-profit privately owned hospitals","NOMBRENB","Number","DEU","Germany","2017","2017",200889,,
"HOPIFROH","Beds in for-profit privately owned hospitals","NOMBRENB","Number","DEU","Germany","2018","2018",203944,,
"HOPIFROH","Beds in for-profit privately owned hospitals","NOMBRENB","Number","DEU","Germany","2019","2019",203636,,
"HOPIFROH","Beds in for-profit privately owned hospitals","NOMBRENB","Number","DEU","Germany","2020","2020",204963,,
"HOPIFROH","Beds in for-profit privately owned hospitals","NOMBRENB","Number","DEU","Germany","2021","2021",204246,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","GRC","Greece","2010","2010",49828,"B","Break"
"HOPITBED","Total hospital beds","NOMBRENB","Number","GRC","Greece","2011","2011",49692,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","GRC","Greece","2012","2012",49100,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","GRC","Greece","2013","2013",46510,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","GRC","Greece","2014","2014",46160,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","GRC","Greece","2015","2015",45945,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","GRC","Greece","2016","2016",45273,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","GRC","Greece","2017","2017",45267,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","GRC","Greece","2018","2018",45053,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","GRC","Greece","2019","2019",44817,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","GRC","Greece","2020","2020",45220,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","GRC","Greece","2021","2021",45101,,
"HOPITPOH","Beds in publicly owned hospitals","NOMBRENB","Number","GRC","Greece","2010","2010",34288,"B","Break"
"HOPITPOH","Beds in publicly owned hospitals","NOMBRENB","Number","GRC","Greece","2011","2011",33383,,
"HOPITPOH","Beds in publicly owned hospitals","NOMBRENB","Number","GRC","Greece","2012","2012",32814,,
"HOPITPOH","Beds in publicly owned hospitals","NOMBRENB","Number","GRC","Greece","2013","2013",30322,,
"HOPITPOH","Beds in publicly owned hospitals","NOMBRENB","Number","GRC","Greece","2014","2014",30157,,
"HOPITPOH","Beds in publicly owned hospitals","NOMBRENB","Number","GRC","Greece","2015","2015",29879,,
"HOPITPOH","Beds in publicly owned hospitals","NOMBRENB","Number","GRC","Greece","2016","2016",29521,,
"HOPITPOH","Beds in publicly owned hospitals","NOMBRENB","Number","GRC","Greece","2017","2017",29495,,
"HOPITPOH","Beds in publicly owned hospitals","NOMBRENB","Number","GRC","Greece","2018","2018",29566,,
"HOPITPOH","Beds in publicly owned hospitals","NOMBRENB","Number","GRC","Greece","2019","2019",29472,,
"HOPITPOH","Beds in publicly owned hospitals","NOMBRENB","Number","GRC","Greece","2020","2020",30002,,
"HOPITPOH","Beds in publicly owned hospitals","NOMBRENB","Number","GRC","Greece","2021","2021",30192,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","NOMBRENB","Number","GRC","Greece","2010","2010",1368,"B","Break"
"HOPINROH","Beds in not-for-profit privately owned hospitals","NOMBRENB","Number","GRC","Greece","2011","2011",1314,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","NOMBRENB","Number","GRC","Greece","2012","2012",1310,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","NOMBRENB","Number","GRC","Greece","2013","2013",924,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","NOMBRENB","Number","GRC","Greece","2014","2014",884,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","NOMBRENB","Number","GRC","Greece","2015","2015",881,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","NOMBRENB","Number","GRC","Greece","2016","2016",899,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","NOMBRENB","Number","GRC","Greece","2017","2017",894,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","NOMBRENB","Number","GRC","Greece","2018","2018",828,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","NOMBRENB","Number","GRC","Greece","2019","2019",823,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","NOMBRENB","Number","GRC","Greece","2020","2020",851,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","NOMBRENB","Number","GRC","Greece","2021","2021",833,,
"HOPIFROH","Beds in for-profit privately owned hospitals","NOMBRENB","Number","GRC","Greece","2010","2010",14172,"B","Break"
